"Id","Annee_mode","Nom_mode","Label"
32555541,1993,"CHAN-L","CHAN-L,1993"
32559902,1969,"YAARI-M","YAARI-M,1969"
32560041,1980,"BAIMAN-S","BAIMAN-S,1980"
32563792,1985,"GREGORY-A","GREGORY-A,1985"
32564414,1988,"GERTLER-M","GERTLER-M,1988"
32565118,1983,"DEMSETZ-H","DEMSETZ-H,1983"
32566161,1963,"MUNDELL-R","MUNDELL-R,1963"
32566243,1990,"KUNST-R","KUNST-R,1990"
32567047,1990,"REINGANUM-M","REINGANUM-M,1990"
32567194,1983,"TVERSKY-A","TVERSKY-A,1983"
32571322,1939,"TARSHIS-L","TARSHIS-L,1939"
32574414,1985,"MEYER-J","MEYER-J,1985"
32581346,1991,"CHOWDHURY-A","CHOWDHURY-A,1991"
32581347,1974,"SOLNIK-B","SOLNIK-B,1974"
32583435,1985,"SHERMAN-H","SHERMAN-H,1985"
32584256,1987,"KERKMAN-J","KERKMAN-J,1987"
32585298,1982,"ANDERSON-T","ANDERSON-T,1982"
32589447,1985,"DOMOWITZ-I","DOMOWITZ-I,1985"
32589758,1991,"SNOW-K","SNOW-K,1991"
32592270,1987,"SAPPINGTON-D","SAPPINGTON-D,1987"
32595117,1996,"HEATON-J","HEATON-J,1996"
32607986,1983,"LEE-L","LEE-L,1983"
32613866,1992,"LANGLOIS-R","LANGLOIS-R,1992"
32623495,1989,"SARIG-O","SARIG-O,1989"
32634477,1997,"FOX-M","FOX-M,1997"
32643512,1977,"ROLL-R","ROLL-R,1977"
32649671,1984,"SHAVELL-S","SHAVELL-S,1984"
32652358,1992,"HEATH-D","HEATH-D,1992"
32655123,1976,"ROSS-S","ROSS-S,1976"
32667545,1981,"ALLEN-B","ALLEN-B,1981"
32669129,1995,"HANLEY-K","HANLEY-K,1995"
32669299,1995,"PAGAN-A","PAGAN-A,1995"
32673098,1985,"KRIPKE-H","KRIPKE-H,1985"
32682610,1985,"JOHNSON-W","JOHNSON-W,1985"
32684517,1973,"PFEFFER-J","PFEFFER-J,1973"
32684627,1990,"GENOTTE-G","GENOTTE-G,1990"
32687856,1993,"DOBBIN-F","DOBBIN-F,1993"
32688623,1986,"FLANNERY-M","FLANNERY-M,1986"
32695207,1988,"BROWN-K","BROWN-K,1988"
32697092,1994,"BURGELMAN-R","BURGELMAN-R,1994"
32701571,1986,"MANKIW-N","MANKIW-N,1986"
32703698,1931,"BERLE-A","BERLE-A,1931"
32711677,1992,"MEULBROEK-L","MEULBROEK-L,1992"
32714178,1997,"SALAIMARTIN-X","SALAIMARTIN-X,1997"
32714688,1985,"KOGUT-B","KOGUT-B,1985"
32720176,1987,"LOEWENSTEIN-G","LOEWENSTEIN-G,1987"
32724971,1983,"GEWEKE-J","GEWEKE-J,1983"
32725357,1982,"MICHENER-R","MICHENER-R,1982"
32736141,1988,"CHARI-V","CHARI-V,1988"
32737725,1986,"EUN-C","EUN-C,1986"
32738806,1983,"ADLER-M","ADLER-M,1983"
32744857,1986,"KALAY-A","KALAY-A,1986"
32746359,1990,"ROE-M","ROE-M,1990"
32749904,1982,"ETHIER-W","ETHIER-W,1982"
32750907,1969,"DOOLEY-P","DOOLEY-P,1969"
32758544,1994,"WOODCOCK-C","WOODCOCK-C,1994"
32762131,1987,"MACHINA-M","MACHINA-M,1987"
32762428,1992,"TERASVIRTA-T","TERASVIRTA-T,1992"
32763399,1994,"TEECE-D","TEECE-D,1994"
32764296,1995,"DEWATRIPONT-M","DEWATRIPONT-M,1995"
32766169,1957,"KALDOR-N","KALDOR-N,1957"
32766430,1982,"ARNOLD-H","ARNOLD-H,1982"
32766637,1990,"KUNDA-Z","KUNDA-Z,1990"
32767634,1994,"BOND-S","BOND-S,1994"
32770274,1987,"STIGLITZ-J","STIGLITZ-J,1987"
32771748,1985,"HUBER-G","HUBER-G,1985"
32771857,1988,"STOUT-L","STOUT-L,1988"
32774665,1988,"MACKINLAY-A","MACKINLAY-A,1988"
32777699,1994,"HEYNEN-R","HEYNEN-R,1994"
32779916,1993,"ENGEL-C","ENGEL-C,1993"
32780018,1990,"GINSBERG-A","GINSBERG-A,1990"
32781158,1991,"FERNANDEZ-R","FERNANDEZ-R,1991"
32784352,1990,"NONAKA-I","NONAKA-I,1990"
32785078,1986,"BOLLERSLEV-T","BOLLERSLEV-T,1986"
32787148,1985,"CARROLL-G","CARROLL-G,1985"
32787163,1984,"WALKLING-R","WALKLING-R,1984"
32790433,1988,"NORBURN-D","NORBURN-D,1988"
32793283,1980,"MENEZES-C","MENEZES-C,1980"
32794705,1991,"DHILLON-U","DHILLON-U,1991"
32805007,1996,"SACHS-J","SACHS-J,1996"
32812465,1986,"MALCOMSON-J","MALCOMSON-J,1986"
32821496,1988,"HILL-C","HILL-C,1988"
32825036,1992,"BARTOV-E","BARTOV-E,1992"
32826768,1989,"LAUTERBACH-B","LAUTERBACH-B,1989"
32834917,1981,"SUMMERS-L","SUMMERS-L,1981"
32845415,1987,"KEREN-G","KEREN-G,1987"
32845435,1990,"CHRISTIE-A","CHRISTIE-A,1990"
32846965,1988,"COOK-T","COOK-T,1988"
32849585,1991,"RIVERABATIZ-L","RIVERABATIZ-L,1991"
32850284,1994,"ATIASE-R","ATIASE-R,1994"
32851069,1987,"HUBERMAN-G","HUBERMAN-G,1987"
32857410,1986,"GROSSKOPF-S","GROSSKOPF-S,1986"
32860971,1972,"BALL-R","BALL-R,1972"
32864754,1986,"SANGER-G","SANGER-G,1986"
32865380,1994,"GOODWIN-B","GOODWIN-B,1994"
32866715,1992,"LARSON-A","LARSON-A,1992"
32880510,1992,"FISHMAN-M","FISHMAN-M,1992"
32883263,1995,"ALDERSON-M","ALDERSON-M,1995"
32885663,1990,"ROSENSTEIN-S","ROSENSTEIN-S,1990"
32895850,1979,"SIMON-H","SIMON-H,1979"
32902990,1992,"MELLANDER-E","MELLANDER-E,1992"
32903119,1980,"HECKMAN-J","HECKMAN-J,1980"
32909235,1974,"TVERSKY-A","TVERSKY-A,1974"
32909254,1995,"TRIANTIS-G","TRIANTIS-G,1995"
32918474,1993,"FOSTER-F","FOSTER-F,1993"
32922385,1994,"BARNEY-J","BARNEY-J,1994"
32926333,1991,"DUMAS-B","DUMAS-B,1991"
32928082,1974,"STONE-B","STONE-B,1974"
32929406,1988,"ZELLNER-A","ZELLNER-A,1988"
32937774,1976,"MYERS-S","MYERS-S,1976"
32945355,1989,"FREEMAN-R","FREEMAN-R,1989"
32948271,1962,"MARCH-J","MARCH-J,1962"
32949842,1971,"LANDES-W","LANDES-W,1971"
32958455,1988,"DASPREMONT-C","DASPREMONT-C,1988"
32960506,1970,"BOX-G","BOX-G,1970"
32960570,1991,"HUBER-G","HUBER-G,1991"
32965538,1983,"DIAMOND-D","DIAMOND-D,1983"
32966083,1995,"CHAN-L","CHAN-L,1995"
32975046,1968,"BECKER-G","BECKER-G,1968"
32976276,1980,"CAVES-R","CAVES-R,1980"
32976626,1986,"GIAMMARINO-R","GIAMMARINO-R,1986"
32979722,1988,"EDWARDS-F","EDWARDS-F,1988"
32983846,1980,"SIMUNIC-D","SIMUNIC-D,1980"
32991514,1992,"SEABRIGHT-M","SEABRIGHT-M,1992"
32992688,1988,"PHILLIPS-P","PHILLIPS-P,1988"
32994012,1992,"JARROW-R","JARROW-R,1992"
32999179,1993,"QUAH-D","QUAH-D,1993"
33001124,1979,"WILLIAMSON-O","WILLIAMSON-O,1979"
33004037,1990,"OSBORN-R","OSBORN-R,1990"
33006190,1987,"BULL-C","BULL-C,1987"
33009674,1987,"SKLIVAS-S","SKLIVAS-S,1987"
33014766,1985,"KORMENDI-R","KORMENDI-R,1985"
33022568,1986,"HODRICK-R","HODRICK-R,1986"
33023379,1989,"SCHELLENGER-M","SCHELLENGER-M,1989"
33023431,1992,"BERTOLA-G","BERTOLA-G,1992"
33027502,1989,"GELTNER-D","GELTNER-D,1989"
33027785,1976,"COX-C","COX-C,1976"
33030046,1989,"JENSEN-M","JENSEN-M,1989"
33033241,1982,"FISCHEL-D","FISCHEL-D,1982"
33034296,1982,"BAIMAN-S","BAIMAN-S,1982"
33037314,1982,"SCOTT-J","SCOTT-J,1982"
