"Source","Target","N","nb_cit_Target","nb_cit_Source","Weight"
47852562,40230100,5,9,71,0.197796943032309
47852562,40325461,4,10,71,0.15011732500816
47852562,41030213,5,57,71,0.0785965353524533
47852562,41396160,4,6,71,0.193800633244604
47852562,41480638,7,29,71,0.154265874952441
47852562,41569885,6,57,71,0.0943158424229439
47852562,41674142,9,19,71,0.245039746552799
47852562,42080373,5,8,71,0.209795339574172
47852562,42086776,6,14,71,0.190308443908665
47852562,42644308,5,6,71,0.242250791555755
47852562,42908689,6,38,71,0.115512844298478
47852562,43503370,4,7,71,0.179424521606503
47852562,43649435,6,115,71,0.0664007761558308
47852562,44142477,7,21,71,0.181283892735285
47852562,44465747,4,6,71,0.193800633244604
47852562,45265944,10,32,71,0.209795339574172
47852562,45473826,4,9,71,0.158237554425847
47852562,45876930,5,11,71,0.178914066741128
47852562,46105198,4,18,71,0.111890847772892
47852562,46107828,4,7,71,0.179424521606503
47852562,46571389,4,6,71,0.193800633244604
47852562,47133428,9,90,71,0.11258799375612
47852562,47360490,8,31,71,0.170521822527795
47852562,47527998,4,108,71,0.0456792473218354
47852562,47645034,4,50,71,0.0671345086637351
47865558,31013613,4,20,10,0.282842712474619
47865558,43100306,5,28,10,0.298807152333598
47867930,9784477,5,207,22,0.0740923707457312
47867930,14603547,6,84,22,0.139572631559771
47867930,22888552,5,8,22,0.376889180722205
47867930,27022490,7,26,22,0.292684703502482
47867930,28768646,5,17,22,0.25854384499751
47867930,30051279,6,70,22,0.152894157431288
47867930,31020589,4,23,22,0.177821689789755
47867930,31768168,5,14,22,0.284901441149095
47867930,31895792,5,27,22,0.205152484965555
47867930,32083866,5,19,22,0.244557994022259
47867930,32304360,6,28,22,0.241746889207614
47867930,34530225,4,45,22,0.127128345232746
47867930,36005661,9,26,22,0.376308904503191
47867930,37173052,4,20,22,0.190692517849118
47867930,37749844,4,64,22,0.106600358177805
47867930,37753836,5,10,22,0.337099931231621
47867930,37909412,4,12,22,0.246182981958665
47867930,38360133,6,15,22,0.330289129537908
47867930,39718753,9,32,22,0.339200262649984
47867930,40388221,6,15,22,0.330289129537908
47867930,42485750,4,28,22,0.161164592805076
47867930,43649435,8,115,22,0.159048554497509
47867930,43746059,5,20,22,0.238365647311398
47867930,46842510,8,27,22,0.328243975944887
47878170,40151081,6,13,7,0.628970902033151
47878170,45889269,4,80,7,0.169030850945703
47886934,4850876,4,98,13,0.112066362936105
47886934,7208158,4,11,13,0.334496804002836
47886934,11131445,5,12,13,0.400320384512718
47886934,13441540,4,11,13,0.334496804002836
47886934,20388978,4,45,13,0.165379646118945
47886934,27179502,5,95,13,0.142277598306118
47886934,27843974,6,80,13,0.186052101883813
47886934,32291146,4,12,13,0.320256307610174
47886934,33460856,5,76,13,0.159071190743944
47886934,35626853,4,6,13,0.452910813657838
47886934,36740571,4,7,13,0.419313934688767
47886934,42015233,4,23,13,0.231325972786496
47886934,47398137,4,4,13,0.554700196225229
47886934,47719840,5,10,13,0.438529009653515
47888068,13011523,4,5,10,0.565685424949238
47901699,31020589,5,23,6,0.425628265379374
47906196,28229468,4,5,7,0.676123403782813
47909243,31824081,5,19,10,0.362738125055006
47909243,40632380,7,87,10,0.237322226267284
47909399,12838770,4,49,23,0.1191510937469
47909399,12842815,4,6,23,0.340502612303499
47909399,27137168,6,33,23,0.217786202592188
47909399,28434319,7,12,23,0.421350485800192
47909399,28650542,4,6,23,0.340502612303499
47909399,29604946,6,11,23,0.377216768077159
47909399,30578029,12,45,23,0.373001923296126
47909399,32657208,4,19,23,0.191345949293976
47909399,33338884,4,56,23,0.111455642515071
47909399,33761498,5,7,23,0.39405520311955
47909399,34229557,11,16,23,0.573414638656956
47909399,34396732,4,6,23,0.340502612303499
47909399,36930085,5,8,23,0.368604890387243
47909399,37551587,4,11,23,0.251477845384773
47909399,39906219,7,19,23,0.334855411264458
47909399,40109038,4,7,23,0.31524416249564
47909399,40798792,7,20,23,0.32637668288411
47909399,42195484,5,9,23,0.347524023428458
47909399,43333989,5,22,23,0.222277112237194
47909399,44239886,4,7,23,0.31524416249564
47909399,45568210,5,45,23,0.155417468040052
47909399,45698281,5,7,23,0.39405520311955
47909399,46644753,7,7,23,0.55167728436737
47914994,28518834,4,7,7,0.571428571428571
47914994,28875915,4,13,7,0.419313934688767
47914994,32873347,5,5,7,0.845154254728517
47914994,33103354,4,7,7,0.571428571428571
47914994,35725126,4,6,7,0.617213399848368
47914994,36065940,5,15,7,0.487950036474267
47914994,41030213,6,57,7,0.300375704593055
47914994,44639512,6,9,7,0.755928946018454
47916517,41480638,4,29,4,0.371390676354104
47918982,29116694,4,14,14,0.285714285714286
47918982,29308406,5,6,14,0.545544725589981
47918982,34479388,6,18,14,0.377964473009227
47918982,34878052,4,11,14,0.322329185610152
47918982,35507875,4,9,14,0.356348322549899
47918982,37782062,4,103,14,0.105336130629945
47918982,41882610,4,99,14,0.107443061870051
47918982,42258270,4,34,14,0.183339699405642
47918982,43649435,8,115,14,0.199377914511691
47918982,46029391,7,18,14,0.440958551844098
47924890,33335805,4,23,5,0.373001923296126
47937086,31870158,4,13,9,0.369800130816819
47937086,33460856,4,76,9,0.152943822580375
47937086,34286880,4,35,9,0.225374467927604
47937086,40203171,6,8,9,0.707106781186548
47937086,40522269,5,32,9,0.294627825494395
47962585,21720822,4,82,4,0.220863052149693
47965899,28541642,4,61,5,0.229039333725547
47965899,36815973,4,28,5,0.338061701891407
47965899,39631346,4,54,5,0.243432247780074
47971280,47133428,4,90,4,0.210818510677892
47973948,27204359,4,14,4,0.534522483824849
47973948,28455189,4,15,4,0.516397779494322
47973948,34114545,4,12,4,0.577350269189626
47977411,10526616,5,44,5,0.337099931231621
47982986,29117133,7,56,8,0.330718913883074
47982986,38579718,5,53,8,0.242821465589316
47982986,39582539,4,51,8,0.198029508595335
47984968,28643655,5,14,7,0.505076272276105
47984968,28716149,4,10,7,0.478091443733757
47984968,37370605,5,13,7,0.524142418360959
47984968,37478940,6,17,7,0.550019098216927
47984968,39273530,4,27,7,0.290957186981323
47984968,43862243,4,7,7,0.571428571428571
47984968,46020852,4,7,7,0.571428571428571
47984968,46631169,5,12,7,0.545544725589981
47987537,9784288,4,81,47,0.0648288851101754
47987537,25752753,6,25,47,0.175037989797473
47987537,27843974,5,80,47,0.0815410091316803
47987537,28453755,11,17,47,0.389152025722474
47987537,29983597,5,26,47,0.143032391922656
47987537,30048358,5,8,47,0.257855311564698
47987537,30423239,6,63,47,0.110263569283994
47987537,31531768,7,21,47,0.222812454927731
47987537,32034205,6,244,47,0.0560282952084864
47987537,33123145,7,16,47,0.255263735121316
47987537,33833619,5,95,47,0.0748271618019624
47987537,33892167,8,16,47,0.291729982995789
47987537,33949839,4,9,47,0.194486655330526
47987537,34153705,6,12,47,0.252645576319956
47987537,34227088,4,81,47,0.0648288851101754
47987537,34747211,10,26,47,0.286064783845312
47987537,34896823,8,19,47,0.267709792564102
47987537,34946436,6,26,47,0.171638870307187
47987537,35078476,5,9,47,0.243108319163158
47987537,36654651,5,84,47,0.0795758767599038
47987537,37091135,4,9,47,0.194486655330526
47987537,37535104,4,28,47,0.110263569283994
47987537,37759873,8,66,47,0.143637914281308
47987537,37879037,4,6,47,0.238196533670165
47987537,38400206,6,11,47,0.263879698280125
47987537,38579718,7,53,47,0.140252682447651
47987537,38723566,4,23,47,0.121659812934495
47987537,39152921,4,12,47,0.168430384213304
47987537,39317100,15,47,47,0.319148936170213
47987537,39670521,4,13,47,0.161822678812547
47987537,39887681,5,13,47,0.202278348515684
47987537,39932888,5,10,47,0.230632802007221
47987537,39957442,5,14,47,0.194920293896363
47987537,40323340,9,116,47,0.121889020159774
47987537,40557595,5,6,47,0.297745667087707
47987537,40614604,8,51,47,0.163401474041133
47987537,40727472,4,22,47,0.124394082714225
47987537,41700294,6,35,47,0.147934101816461
47987537,42551385,5,18,47,0.171903541043132
47987537,42639263,7,21,47,0.222812454927731
47987537,42670050,6,65,47,0.108553953037791
47987537,44232879,8,20,47,0.260931229221377
47987537,44584638,5,105,47,0.0711748279217162
47987537,44701754,7,11,47,0.30785964799348
47987537,44747209,15,36,47,0.364662478744736
47987537,45186290,7,16,47,0.255263735121316
47987537,45738125,4,10,47,0.184506241605777
47987537,45756527,9,27,47,0.252645576319956
47987537,45928109,4,12,47,0.168430384213304
47987537,46220627,5,53,47,0.100180487462608
47987537,46240632,5,10,47,0.230632802007221
47987537,46251074,5,26,47,0.143032391922656
47987537,47561653,4,46,47,0.0860264787238681
47987537,47612456,4,7,47,0.220527138567989
47993615,3579538,4,33,19,0.159744612766174
47993615,5635475,6,113,19,0.129489701032545
47993615,8718384,5,12,19,0.331133089266261
47993615,10587360,14,77,19,0.366020889931201
47993615,12116695,4,11,19,0.27668578554643
47993615,26027131,4,30,19,0.167541563316678
47993615,28541642,15,61,19,0.440605121584535
47993615,35263564,4,6,19,0.374634324632678
47993615,35347616,4,18,19,0.21629522817435
47993615,36535333,7,41,19,0.250801027365006
47993615,36815973,6,28,19,0.260132990857236
47993615,37374661,5,18,19,0.270369035217938
47993615,39631346,6,54,19,0.187317162316339
47993615,41631389,12,18,19,0.64888568452305
47993615,41655455,7,12,19,0.463586324972765
47993615,41774171,4,17,19,0.222565953629863
47993615,45889269,8,80,19,0.205195670417031
47993615,46450460,5,26,19,0.224960635332924
47993615,46633134,5,26,19,0.224960635332924
47993615,46826624,4,5,19,0.410391340834062
47993615,47670185,15,52,19,0.477213572231833
48022075,9784477,5,207,11,0.104782435576989
48022075,17293608,4,9,11,0.402015126103685
48022075,30329936,4,22,11,0.25712973861329
48022075,30423239,6,63,11,0.227921152919276
48022075,31960325,5,108,11,0.145064713296415
48022075,32034205,4,244,11,0.0772091436482183
48022075,33460856,4,76,11,0.138342892773215
48022075,35475380,4,58,11,0.158361516492979
48022075,46251074,4,26,11,0.236524958395633
48024717,13889469,4,10,6,0.516397779494322
48024717,29496481,5,7,6,0.771516749810459
48024717,36809837,4,4,6,0.816496580927726
48024717,37740736,4,9,6,0.544331053951817
48024717,41116517,4,9,6,0.544331053951817
48024717,44740890,5,7,6,0.771516749810459
48033749,44584638,5,105,8,0.172516389835589
48035253,31969843,6,11,9,0.603022689155527
48035253,35161567,5,8,9,0.58925565098879
48035253,35771698,5,13,9,0.462250163521024
48035253,36864949,6,7,9,0.755928946018454
48035253,42132755,6,6,9,0.816496580927726
48036861,7896771,5,32,30,0.161374306091976
48036861,12272658,9,55,30,0.221564683762799
48036861,15097750,5,20,30,0.204124145231932
48036861,27033415,4,11,30,0.220192753025272
48036861,28195967,5,23,30,0.19034674690672
48036861,30021903,9,27,30,0.316227766016838
48036861,32589447,5,27,30,0.175682092231577
48036861,33846878,6,23,30,0.228416096288064
48036861,34398759,4,6,30,0.298142396999972
48036861,34479388,7,18,30,0.301232038038355
48036861,34592681,4,88,30,0.0778498944161523
48036861,35507875,6,9,30,0.365148371670111
48036861,37782062,8,103,30,0.143916552592231
48036861,38411869,4,17,30,0.177122977108019
48036861,38435616,5,5,30,0.408248290463863
48036861,39219058,8,19,30,0.335083126633356
48036861,39413175,4,18,30,0.172132593164774
48036861,40370086,4,14,30,0.195180014589707
48036861,40961673,4,53,30,0.100313972515104
48036861,41650814,4,52,30,0.101273936708367
48036861,41882610,9,99,30,0.165144564768954
48036861,42258270,7,34,30,0.219178501879802
48036861,43649435,11,115,30,0.187276436766925
48036861,43768715,6,8,30,0.387298334620742
48036861,44759598,5,12,30,0.263523138347365
48036861,44993000,5,26,30,0.179028718509858
48036861,45061269,10,33,30,0.317820863081864
48036861,46029391,6,18,30,0.258198889747161
48036861,47081298,4,7,30,0.276026223736942
48036861,47178427,5,24,30,0.186338998124982
48036861,47527998,7,108,30,0.122977464562104
48036861,47700708,6,30,30,0.2
48036861,47918982,5,14,30,0.243975018237133
48041842,33766564,4,23,12,0.240771706171538
48046339,33033207,4,8,4,0.707106781186547
48046339,36050176,4,4,4,1
48060901,27036916,8,136,13,0.190260597661798
48060901,27565734,5,14,13,0.370624658330551
48060901,28604645,5,30,13,0.253184841770917
48060901,28631343,4,15,13,0.286445949615773
48060901,30824253,4,41,13,0.173259232729684
48060901,31056240,6,17,13,0.403603676397787
48060901,41610965,12,267,13,0.20368260427527
48060901,42038415,5,22,13,0.295656197994541
48060901,42250042,4,33,13,0.193121819834107
48060901,42829426,4,14,13,0.29649972666444
48060901,45697498,5,9,13,0.462250163521024
48061534,27299831,4,6,6,0.666666666666667
48061534,38631074,4,11,6,0.492365963917331
48061534,43583552,4,76,6,0.187317162316339
48066979,28448868,4,64,13,0.138675049056307
48066979,29541341,4,55,13,0.149591518401353
48066979,39252881,6,7,13,0.628970902033151
48066979,39567619,4,34,13,0.190260597661798
48066979,39637552,4,27,13,0.21350420507345
48067322,21720822,4,82,4,0.220863052149693
48067322,37437766,4,12,4,0.577350269189626
48073119,31582433,4,13,15,0.286445949615773
48073119,37535104,4,28,15,0.195180014589707
48073119,44830009,4,5,15,0.461880215351701
48073119,45361478,6,12,15,0.447213595499958
48081960,5795429,5,92,18,0.122868296795748
48081960,8890946,4,16,18,0.235702260395516
48081960,27843974,6,80,18,0.158113883008419
48081960,33155581,4,15,18,0.243432247780074
48081960,33833619,4,95,18,0.0967301666813349
48081960,37759873,5,66,18,0.145064713296415
48081960,39317100,4,47,18,0.137522832834506
48081960,42670050,7,65,18,0.20464687117164
48081960,44747209,5,36,18,0.196418550329597
48081960,47987537,4,47,18,0.137522832834506
48084588,39246850,5,31,12,0.259237923682606
48084588,41012377,5,17,12,0.350070021007002
48084588,44153681,4,8,12,0.408248290463863
48084588,47225633,4,5,12,0.516397779494322
48091751,36531674,4,133,4,0.173421993904824
48112452,43957446,5,30,7,0.345032779671177
48121486,3555744,4,22,98,0.0861460984507896
48121486,5206559,43,75,98,0.501562185427032
48121486,7594501,4,51,98,0.0565798595986671
48121486,9784477,35,207,98,0.245736593591495
48121486,11042456,4,7,98,0.152720709664243
48121486,11059064,5,9,98,0.168358757425368
48121486,13499543,12,78,98,0.137252703261503
48121486,15679285,4,16,98,0.101015254455221
48121486,16659203,4,5,98,0.18070158058105
48121486,16982579,6,66,98,0.0746047096952991
48121486,17975832,16,31,98,0.290286004571864
48121486,18359237,6,25,98,0.121218305346265
48121486,22697029,5,6,98,0.206196524710581
48121486,24352424,12,103,98,0.119439945307134
48121486,26689858,5,30,98,0.0922138891954147
48121486,27028695,4,11,98,0.121828980774635
48121486,27295239,7,42,98,0.109108945117996
48121486,27417133,4,20,98,0.0903507902905251
48121486,27463499,6,19,98,0.139046932397796
48121486,27736871,4,9,98,0.134687005940295
48121486,27908065,5,36,98,0.0841793787126842
48121486,27983697,4,17,98,0.0979991915100051
48121486,28036861,4,13,98,0.112066362936105
48121486,28100576,4,13,98,0.112066362936105
48121486,28168042,5,9,98,0.168358757425368
48121486,28180931,6,21,98,0.132260014253222
48121486,28679094,9,23,98,0.189568229342011
48121486,28760781,4,19,98,0.0926979549318643
48121486,28806017,7,26,98,0.138675049056307
48121486,29351091,10,22,98,0.215365246126974
48121486,29535207,5,32,98,0.0892857142857143
48121486,29585639,4,68,98,0.0489995957550025
48121486,29641390,5,15,98,0.130410132739325
48121486,29752806,5,10,98,0.159719141249985
48121486,29786156,4,10,98,0.127775312999988
48121486,29990630,4,30,98,0.0737711113563318
48121486,30041732,4,13,98,0.112066362936105
48121486,30167345,4,19,98,0.0926979549318643
48121486,30248225,5,19,98,0.11587244366483
48121486,30586803,4,8,98,0.142857142857143
48121486,30710545,6,19,98,0.139046932397796
48121486,30824253,4,41,98,0.0631037291856266
48121486,30898581,4,6,98,0.164957219768465
48121486,31604724,23,52,98,0.322190793441302
48121486,31617283,4,21,98,0.0881733428354811
48121486,31927658,5,14,98,0.13498731178901
48121486,31960325,12,108,98,0.116642368703961
48121486,32034205,4,244,98,0.0258673560121482
48121486,32095530,28,162,98,0.222222222222222
48121486,32433199,8,17,98,0.19599838302001
48121486,32643512,4,21,98,0.0881733428354811
48121486,32655123,4,16,98,0.101015254455221
48121486,32854312,10,19,98,0.231744887329661
48121486,33124881,4,9,98,0.134687005940295
48121486,33321122,4,26,98,0.0792428851750327
48121486,33323500,6,8,98,0.214285714285714
48121486,33544458,8,67,98,0.0987278200664412
48121486,33787187,6,14,98,0.161984774146812
48121486,33859095,7,26,98,0.138675049056307
48121486,34227088,6,81,98,0.0673435029701474
48121486,34503080,6,59,98,0.0789063958198563
48121486,34555366,4,32,98,0.0714285714285714
48121486,35178088,5,6,98,0.206196524710581
48121486,35440054,5,18,98,0.119047619047619
48121486,35475380,6,58,98,0.0795837163615937
48121486,35679073,4,10,98,0.127775312999988
48121486,35695221,14,38,98,0.229415733870562
48121486,35822613,6,20,98,0.135526185435788
48121486,35966209,4,14,98,0.107989849431208
48121486,36336702,15,98,98,0.153061224489796
48121486,36531674,4,133,98,0.0350365336848552
48121486,36725589,5,16,98,0.126269068069026
48121486,36875488,5,57,98,0.0668989865415496
48121486,37125802,8,36,98,0.134687005940295
48121486,37173052,6,20,98,0.135526185435788
48121486,37180733,23,120,98,0.212091945149454
48121486,37461463,4,15,98,0.10432810619146
48121486,37687994,10,34,98,0.173239732168809
48121486,37861560,11,30,98,0.202870556229912
48121486,37871006,27,113,98,0.256573326305985
48121486,38084517,8,60,98,0.10432810619146
48121486,38453456,12,31,98,0.217714503428898
48121486,38510820,17,68,98,0.208248281958761
48121486,38821778,5,17,98,0.122498989387506
48121486,38961025,6,19,98,0.139046932397796
48121486,39191551,6,30,98,0.110656667034498
48121486,39431235,13,46,98,0.193620527338712
48121486,39582539,13,51,98,0.183884543695668
48121486,39757551,10,67,98,0.123409775083051
48121486,39973563,9,23,98,0.189568229342011
48121486,40068041,4,7,98,0.152720709664243
48121486,40983680,4,35,98,0.0682987776762511
48121486,41510284,4,61,98,0.0517347120242963
48121486,41531494,9,58,98,0.11937557454239
48121486,41877657,5,15,98,0.130410132739325
48121486,41878920,30,116,98,0.281370927556548
48121486,41882610,10,99,98,0.101524150645529
48121486,42011124,4,40,98,0.063887656499994
48121486,42144122,4,14,98,0.107989849431208
48121486,42191155,26,87,98,0.281579273329307
48121486,42469959,5,16,98,0.126269068069026
48121486,42894747,19,98,98,0.193877551020408
48121486,43016137,5,6,98,0.206196524710581
48121486,43161868,6,18,98,0.142857142857143
48121486,43401739,5,11,98,0.152286225968293
48121486,43627155,20,40,98,0.31943828249997
48121486,43649435,7,115,98,0.0659380473395787
48121486,43846749,9,23,98,0.189568229342011
48121486,44044449,4,22,98,0.0861460984507896
48121486,44157756,18,51,98,0.254609368194002
48121486,44215494,4,12,98,0.116642368703961
48121486,44584638,5,105,98,0.0492903970958824
48121486,44657225,6,12,98,0.174963553055941
48121486,45276459,29,91,98,0.307089002616742
48121486,45339904,5,21,98,0.110216678544351
48121486,45745796,4,14,98,0.107989849431208
48121486,45980088,8,12,98,0.233284737407922
48121486,46170308,7,27,98,0.136082763487954
48121486,46607037,4,12,98,0.116642368703961
48121486,46991005,7,32,98,0.125
48121486,47133428,6,90,98,0.063887656499994
48121486,47527998,4,108,98,0.038880789567987
48138696,47852562,4,71,8,0.167836271659338
48146267,5119515,7,26,17,0.332956045908146
48146267,10587360,6,77,17,0.165836997846835
48146267,12116695,4,11,17,0.292508969650852
48146267,26027131,5,30,17,0.221403721385024
48146267,28541642,7,61,17,0.217374532915588
48146267,34663348,4,4,17,0.485071250072666
48146267,35347616,4,18,17,0.228664780190012
48146267,36815973,10,28,17,0.458349248514106
48146267,39631346,14,54,17,0.462068853389115
48146267,41655455,5,12,17,0.350070021007002
48146267,45020501,6,9,17,0.485071250072666
48146267,47670185,8,52,17,0.269069117598525
48156693,12655050,5,9,8,0.58925565098879
48156693,22055049,6,19,8,0.486664263392288
48156693,28541642,4,61,8,0.181071492085037
48156693,33367720,4,11,8,0.426401432711221
48156693,39182173,5,6,8,0.721687836487032
48156693,42264165,8,31,8,0.508000508000762
48156693,45889269,4,80,8,0.158113883008419
48156693,47670185,5,52,8,0.24514516892273
48165256,42497006,4,17,4,0.485071250072666
48165256,43364782,4,33,4,0.348155311911396
48165256,47424222,4,16,4,0.5
48168002,5206559,5,75,15,0.149071198499986
48168002,9784477,6,207,15,0.107676380411633
48168002,16982579,4,66,15,0.127128345232746
48168002,17975832,5,31,15,0.231869447880084
48168002,38084517,5,60,15,0.166666666666667
48168002,39757551,4,67,15,0.126176059575302
48168002,41878920,7,116,15,0.167812155519884
48168002,44157756,4,51,15,0.144620305212437
48168002,47906196,5,7,15,0.487950036474267
48168002,48121486,5,98,15,0.130410132739325
48170434,33144654,5,36,6,0.340206908719886
48170434,38579718,5,53,6,0.280386077046022
48170434,40323340,5,116,6,0.189524510894726
48170434,42467066,4,36,6,0.272165526975909
48173701,42927568,4,107,8,0.136717185404933
48184295,28404852,9,25,16,0.45
48184295,29132386,4,16,16,0.25
48184295,30574816,12,61,16,0.384110639798688
48184295,32034205,11,244,16,0.176050709907732
48184295,33833619,9,95,16,0.23084512921916
48184295,34122701,4,70,16,0.119522860933439
48184295,35583616,5,19,16,0.286769667338202
48184295,36596189,4,8,16,0.353553390593274
48184295,36654651,4,84,16,0.109108945117996
48184295,38839877,5,7,16,0.472455591261534
48184295,39291499,5,18,16,0.294627825494395
48184295,40323340,6,116,16,0.139271503632789
48184295,41495917,4,31,16,0.179605302026775
48184295,41510284,11,61,16,0.352101419815464
48184295,44584638,12,105,16,0.29277002188456
48184295,46220627,10,53,16,0.343401409871723
48184295,46687999,4,7,16,0.377964473009227
48193712,32034205,4,244,5,0.114519666862774
48193712,33833619,4,95,5,0.183532587096449
48200377,30743746,5,11,8,0.533001790889026
48200377,33027785,4,14,8,0.377964473009227
48200377,41480638,4,29,8,0.262612865719445
48200377,43670630,4,4,8,0.707106781186547
48200377,44142477,4,21,8,0.308606699924184
48222121,29910984,5,13,5,0.620173672946042
48222121,41168353,4,27,5,0.344265186329548
48222121,42191155,4,87,5,0.191785320594154
48223376,41610965,4,267,5,0.109476110300795
48228657,33920546,4,11,5,0.539359889970594
48228657,34747294,5,10,5,0.707106781186547
48228657,41610965,4,267,5,0.109476110300795
48230236,32142175,6,11,13,0.501745206004254
48230236,34868996,5,25,13,0.277350098112615
48230236,37583394,4,30,13,0.202547873416733
48230236,37700036,5,7,13,0.524142418360959
48230236,39893895,6,7,13,0.628970902033151
48230236,40218247,5,33,13,0.241402274792634
48230236,45076499,5,91,13,0.145370951157395
48234744,26183959,4,201,4,0.14106912317172
48234744,42927568,4,107,4,0.193347297809133
48234744,42967444,4,85,4,0.216930457818656
48234859,10526616,4,44,8,0.21320071635561
48234859,31582433,7,13,8,0.686406472983644
48234859,40521278,4,27,8,0.272165526975909
48234859,48073119,4,15,8,0.365148371670111
48242283,26183959,4,201,6,0.115182456744181
48242283,32274420,4,15,6,0.421637021355784
48242283,42927568,4,107,6,0.157867407592772
48254704,34663348,4,4,4,1
48254704,36815973,4,28,4,0.377964473009227
48254704,48146267,4,17,4,0.485071250072666
48265607,48036861,4,30,5,0.32659863237109
48268833,3843749,4,28,6,0.308606699924184
48286764,5795429,5,92,9,0.173762011714229
48286764,25094803,4,33,9,0.232103541274264
48286764,39273530,4,27,9,0.256600119639834
48286764,47624192,5,9,9,0.555555555555556
48288768,6012887,4,10,45,0.188561808316413
48288768,8020975,4,13,45,0.165379646118945
48288768,8890946,4,16,45,0.149071198499986
48288768,9784288,4,81,45,0.0662538659999938
48288768,9784477,9,207,45,0.0932504808240314
48288768,13070373,4,28,45,0.112687233963802
48288768,27295239,4,42,45,0.0920087412456472
48288768,27453942,4,6,45,0.243432247780074
48288768,27643501,6,8,45,0.316227766016838
48288768,29080218,4,20,45,0.133333333333333
48288768,30423239,25,63,45,0.469530141515842
48288768,30535312,11,34,45,0.281220495910703
48288768,30574816,4,61,45,0.0763464445751824
48288768,31017205,4,27,45,0.114755062109849
48288768,31531768,7,21,45,0.227710017021324
48288768,31960325,16,108,45,0.229510124219699
48288768,32034205,10,244,45,0.095433055718978
48288768,33144654,5,36,45,0.124225998749988
48288768,33544458,8,67,45,0.145695563922174
48288768,33833619,5,95,45,0.0764719112901873
48288768,34122701,8,70,45,0.14253932901996
48288768,34227088,6,81,45,0.0993807989999907
48288768,34747211,5,26,45,0.146176336551172
48288768,34896823,5,19,45,0.170996392014192
48288768,35475380,9,58,45,0.176166065854411
48288768,36654651,12,84,45,0.195180014589707
48288768,37759873,7,66,45,0.128445772598075
48288768,38579718,7,53,45,0.143335527261255
48288768,39317100,7,47,45,0.15220988371247
48288768,39583934,6,8,45,0.316227766016838
48288768,40323340,13,116,45,0.179931873016437
48288768,40614604,9,51,45,0.187867287325545
48288768,40727472,6,22,45,0.190692517849118
48288768,41421136,6,37,45,0.147042924418762
48288768,41595214,4,19,45,0.136797113611354
48288768,42467066,6,36,45,0.149071198499986
48288768,42551385,6,18,45,0.210818510677892
48288768,42670050,4,65,45,0.0739600261633639
48288768,43217117,4,18,45,0.140545673785261
48288768,43634585,4,71,45,0.0707659856579034
48288768,44232879,4,20,45,0.133333333333333
48288768,44584638,5,105,45,0.0727392967453308
48288768,44641058,5,21,45,0.162650012158089
48288768,45076499,4,91,45,0.0625076307917994
48288768,45146238,7,13,45,0.289414380708153
48288768,45186290,6,16,45,0.223606797749979
48288768,46220627,6,53,45,0.12285902336679
48288768,46251074,15,26,45,0.438529009653515
48288768,46691175,4,14,45,0.159363814577919
48288768,47183493,4,9,45,0.198761597999981
48288768,47987537,7,47,45,0.15220988371247
48288768,48022075,6,11,45,0.269679944985297
48288917,3812718,4,36,62,0.0846667513334603
48288917,3829231,6,83,62,0.0836404497526356
48288917,4850876,4,98,62,0.0513158005790785
48288917,7948004,5,75,62,0.0733235575106766
48288917,9784288,6,81,62,0.0846667513334603
48288917,18074010,5,13,62,0.176117488419087
48288917,18075015,10,17,62,0.308020551816849
48288917,21674807,4,8,62,0.179605302026775
48288917,23177556,5,29,62,0.117916657659145
48288917,26183959,6,201,62,0.0537473896758417
48288917,26193619,4,39,62,0.0813451834782084
48288917,27179502,8,95,62,0.104239504811409
48288917,27747542,5,30,62,0.115934723940042
48288917,28425515,4,38,62,0.0824085643430329
48288917,28979418,5,31,62,0.11404948083654
48288917,29419975,4,15,62,0.131165167156791
48288917,29446270,4,12,62,0.146647115021353
48288917,29541341,6,55,62,0.102748161787611
48288917,29786250,4,12,62,0.146647115021353
48288917,30051564,4,10,62,0.1606438657805
48288917,30668359,5,18,62,0.149671085022312
48288917,30931008,4,5,62,0.227184733698826
48288917,31791153,6,22,62,0.162459108322165
48288917,32034205,24,244,62,0.195128400146231
48288917,32849656,6,68,62,0.0924061655450546
48288917,32886966,5,46,62,0.0936257357841423
48288917,33148532,5,29,62,0.117916657659145
48288917,33293395,10,23,62,0.264813570666188
48288917,33766564,4,23,62,0.105925428266475
48288917,34158352,4,8,62,0.179605302026775
48288917,34286087,4,18,62,0.11973686801785
48288917,35052022,6,36,62,0.127000127000191
48288917,36573050,4,15,62,0.131165167156791
48288917,38408522,9,29,62,0.21224998378646
48288917,38804540,12,22,62,0.324918216644329
48288917,39383823,12,40,62,0.24096579867075
48288917,40323340,5,116,62,0.0589583288295723
48288917,41282852,5,34,62,0.108901710467258
48288917,41421136,4,37,62,0.0835147690659323
48288917,41607833,5,9,62,0.211666878333651
48288917,42745583,7,27,62,0.171088300858246
48288917,42927568,10,107,62,0.122775656884518
48288917,42967444,4,85,62,0.0551003913863576
48288917,43396131,4,9,62,0.169333502666921
48288917,43452251,5,85,62,0.068875489232947
48288917,43462436,4,19,62,0.116543309349613
48288917,43541358,6,55,62,0.102748161787611
48288917,44038645,13,40,62,0.261046281893312
48288917,44962247,4,10,62,0.1606438657805
48288917,45101670,10,14,62,0.339422116651065
